# wave A(l)/A(V) unc
1.3139392852783203e+01 2.1502016948571477e-02 6.5530780082525561e-03
1.3227540969848633e+01 2.7972124620091510e-02 6.4917350974335415e-03
1.3316280364990234e+01 2.6225609626821703e-02 5.7746071809005838e-03
1.3405615806579590e+01 2.6767742154275371e-02 6.0794041706154585e-03
1.3495550155639648e+01 2.9864837407437578e-02 6.9481524746136938e-03
1.3586088180541992e+01 3.2900186660812410e-02 6.7640987129062406e-03
1.3677232742309570e+01 2.9797642475847493e-02 6.9149452487747287e-03
1.3768989562988281e+01 2.4526398023043974e-02 5.8394203616168022e-03
1.3861362457275391e+01 3.6462160593745338e-02 6.8447771224978129e-03
1.3954355239868164e+01 2.5286830356100933e-02 7.6845113380253280e-03
1.4047969818115234e+01 2.7638873076781527e-02 7.8085816187518304e-03
1.4142215728759766e+01 2.9233467426202895e-02 6.6562453200104347e-03
1.4237091064453125e+01 2.7708134771833069e-02 6.0589865121563318e-03
1.4332603454589844e+01 3.8010069818883843e-02 9.3327969303824716e-03
1.4428756713867188e+01 2.7321724124068428e-02 6.0052876340539411e-03
1.4525554656982422e+01 3.2281171535272934e-02 6.4765279688471355e-03
1.4623002052307129e+01 3.1070537084639437e-02 6.2037619013980382e-03
1.4721103668212891e+01 2.1861332055020149e-02 6.4751773468871583e-03
1.4819862365722656e+01 3.3369050902918238e-02 6.5867805240661312e-03
1.4919284820556641e+01 3.9269079075268540e-02 8.3665498079188039e-03
1.5019372940063477e+01 3.4896662564431365e-02 6.0502172752852825e-03
1.5120134353637695e+01 2.8896629115379813e-02 6.1298745562475901e-03
1.5221570968627930e+01 3.1272015481577611e-02 7.5699622190307323e-03
1.5323686599731445e+01 3.2256264496285811e-02 7.0691598337879139e-03
1.5426488876342773e+01 3.3225102932756441e-02 7.0336295543865042e-03
1.5529982566833496e+01 3.4001069090745281e-02 7.4930102164877267e-03
1.5634168624877930e+01 3.3200524688011837e-02 7.1485637171189182e-03
1.5739053726196289e+01 3.5935055557998995e-02 7.0320066833759950e-03
1.5844642639160156e+01 3.5079071604405113e-02 7.6845734155673185e-03
1.5950939178466797e+01 4.2254545561665642e-02 8.5190368366637684e-03
1.6057950973510742e+01 3.5284778016928628e-02 9.3066197740263312e-03
1.6165679931640625e+01 3.6078372886147778e-02 1.0057258906759382e-02
1.6274129867553711e+01 3.2886247022646913e-02 6.4228123985976427e-03
1.6383308410644531e+01 3.5564534532790161e-02 6.7500532947901825e-03
1.6493217468261719e+01 4.8507286752333088e-02 7.9982758752964907e-03
1.6603866577148438e+01 3.8308137543525099e-02 7.3494675694270742e-03
1.6715255737304688e+01 4.1709671728903511e-02 7.9457934630838747e-03
1.6827392578125000e+01 3.2547483882054383e-02 6.5074914729343182e-03
1.6940284729003906e+01 3.3511636772907409e-02 7.0413599276344758e-03
1.7053932189941406e+01 3.5073166603140325e-02 1.3704825762044520e-02
1.7168342590332031e+01 3.6505570866600001e-02 8.6130125937762120e-03
1.7283519744873047e+01 3.9152539137916935e-02 7.0739591285369080e-03
1.7399471282958984e+01 4.0448057668364644e-02 7.3115639090788470e-03
1.7516197204589844e+01 4.9104538339179375e-02 1.3343974096485836e-02
1.7633708953857422e+01 4.0323264248330874e-02 7.8711790474589611e-03
1.7752006530761719e+01 3.5325407770667200e-02 9.1084061621099308e-03
1.7871101379394531e+01 3.7192082603975510e-02 8.2467794207107016e-03
1.7990993499755859e+01 3.9208674714088829e-02 1.0280402521857822e-02
1.8111688613891602e+01 3.7916060168644253e-02 8.7296026934595497e-03
1.8233196258544922e+01 4.2475333868513009e-02 8.7706885695934197e-03
1.8355518341064453e+01 3.4154933405148795e-02 8.8861498548608690e-03
1.8478658676147461e+01 3.4040781954842239e-02 6.6509967109403666e-03
1.8602626800537109e+01 4.8816779029063520e-02 1.1302946718301033e-02
1.8727424621582031e+01 3.4991203806070952e-02 1.0214763204553185e-02
1.8853061676025391e+01 7.2162794669234503e-02 1.0247546859008395e-02
1.8979541778564453e+01 4.8360266566942679e-02 9.4794524261323908e-03
1.9106868743896484e+01 3.9847980580749912e-02 1.1799875980884320e-02
1.9235054016113281e+01 4.3143939990191622e-02 1.0340913360814699e-02
1.9364097595214844e+01 4.1755266660842762e-02 1.4608393562431678e-02
1.9494003295898438e+01 3.3039802649613356e-02 9.3452291105857264e-03
1.9624782562255859e+01 4.1726073139872817e-02 1.0663848040195784e-02
1.9756439208984375e+01 4.8716453462215419e-02 1.6451753378544487e-02
1.9888980865478516e+01 4.0011480380347186e-02 1.2330409325260834e-02
2.0022409439086914e+01 3.6582295873065780e-02 1.4262435834569601e-02
2.0156734466552734e+01 4.2591478054108296e-02 1.1116248148696925e-02
2.0291957855224609e+01 5.1417684128294838e-02 1.3125558890268519e-02
2.0428092956542969e+01 4.5897022151927237e-02 1.5508162864957648e-02
2.0565139770507812e+01 5.2302967312995052e-02 1.0433479531168606e-02
2.0703105926513672e+01 2.8112137478077271e-02 1.2819138875979585e-02
2.0981819152832031e+01 4.1989839362443847e-02 1.1242037280295953e-02
2.1122579574584961e+01 3.3372572388935290e-02 9.2357320545173871e-03
2.1264284133911133e+01 3.3335957954420847e-02 9.4767106797511869e-03
2.1406940460205078e+01 3.6650632710690370e-02 1.2119439255270682e-02
2.1550556182861328e+01 4.1421527961729827e-02 1.3722690382158245e-02
2.1840677261352539e+01 3.7213395319786763e-02 1.0372600675489334e-02
2.1987199783325195e+01 3.8972687096064711e-02 1.0207939468986932e-02
2.2134704589843750e+01 3.7696050905270805e-02 1.0533274990716266e-02
2.2432691574096680e+01 2.8883496021515229e-02 1.3457989862902061e-02
2.2583185195922852e+01 3.7565015294633880e-02 1.3688440772667790e-02
2.2734687805175781e+01 3.5063830061026771e-02 1.0729304612629751e-02
2.2887212753295898e+01 3.4576966766141089e-02 1.3100879378389496e-02
2.3195329666137695e+01 4.1725451755488419e-02 1.4151592868139686e-02
2.3350940704345703e+01 4.2091155586834871e-02 1.4714593370153971e-02
2.3507595062255859e+01 3.3497388741937320e-02 1.1783557517660859e-02
2.3665298461914062e+01 3.7098323232254447e-02 1.0046892902128967e-02
2.3824062347412109e+01 4.3121275345997953e-02 1.0590196746263278e-02
2.3983890533447266e+01 3.3313410455786688e-02 1.0909646855927834e-02
2.4469841003417969e+01 4.3930186309500109e-02 1.7601774886412624e-02
2.4634002685546875e+01 3.9507852856806316e-02 9.1994565713212975e-03
2.4799263000488281e+01 3.8002531164515470e-02 1.2909373470931655e-02
2.4965633392333984e+01 3.1868268146547821e-02 1.1499953394376858e-02
2.5133121490478516e+01 3.4074808518992430e-02 9.9208334798838102e-03
2.5301731109619141e+01 3.8670196595223812e-02 1.4867207792847005e-02
2.5642356872558594e+01 4.2906826698211734e-02 1.2577126639070626e-02
2.5814384460449219e+01 4.8736142717514516e-02 1.3421341763488947e-02
2.5987564086914062e+01 4.3034704151098703e-02 1.2589591105998506e-02
2.6161907196044922e+01 3.1486523534596009e-02 1.0674362859799556e-02
2.6337419509887695e+01 2.5866627249082154e-02 1.3365704997406594e-02
2.6514108657836914e+01 2.9310470991820364e-02 1.0261222066998770e-02
2.6691984176635742e+01 3.3929910579748056e-02 1.5440343474994818e-02
2.6871051788330078e+01 2.8992131246976565e-02 1.7370374073283078e-02
2.7232803344726562e+01 3.3388405830843453e-02 1.5152960132329992e-02
2.7415500640869141e+01 3.4074297710014502e-02 1.3265190550919905e-02
2.7599422454833984e+01 3.1007100008322630e-02 1.6913888421799982e-02
2.7784580230712891e+01 2.9681809320472673e-02 1.4418197455309978e-02
2.8158626556396484e+01 4.3570040320330621e-02 1.3108497789802146e-02
2.8347534179687500e+01 1.9711310446833261e-02 1.6808048464856215e-02
2.8537708282470703e+01 2.3195960464893250e-02 1.3890961910047255e-02
2.8729164123535156e+01 1.6591215124524664e-02 1.3860296868810108e-02
2.8921897888183594e+01 2.7055034651052013e-02 1.3331052872892759e-02
2.9311256408691406e+01 2.8881420266877435e-02 1.5378073438270639e-02
2.9507896423339844e+01 2.4713617116401354e-02 1.9322847930343404e-02
2.9705856323242188e+01 3.5004688512936755e-02 1.9446908985954480e-02
2.9905143737792969e+01 1.6153891041338925e-02 1.3517621635832529e-02
3.0105770111083984e+01 2.4989333276792074e-02 1.6273297556760512e-02
3.0307743072509766e+01 2.7197270314723170e-02 1.2256451189961458e-02
3.0715759277343750e+01 3.6734187963119252e-02 1.5935091599030098e-02
3.0921821594238281e+01 2.8918741681576959e-02 2.4613565938833806e-02
3.1129264831542969e+01 3.2068024195305182e-02 1.6948848376985130e-02
3.1548339843750000e+01 4.5353397211189618e-02 1.2289223833986965e-02
3.1759986877441406e+01 2.1181336402914735e-02 1.5266207816812772e-02
3.1973056793212891e+01 4.0332426544653098e-02 2.0565813991212878e-02
