# wave A(l)/A(V) unc rms origin
0.1636599262054006 2.641837761267917 0.02641837761267917 0.3101737061616889 IUE
0.16475825492509516 2.646578268825155 0.02646578268825155 0.29732079795011473 IUE
0.16586395457550238 2.6487450625548017 0.02648745062554802 0.28831748185541595 IUE
0.16697707462325156 2.637561050839056 0.02637561050839056 0.2917667775637847 IUE
0.1680976648669446 2.6411607986896666 0.026411607986896665 0.28051362722552425 IUE
0.16922577543938394 2.633033139772798 0.02633033139772798 0.2817131733228089 IUE
0.17036145680981535 2.6390186459619547 0.026390186459619547 0.29179861920600775 IUE
0.17150475978618593 2.6535774203324456 0.026535774203324456 0.30551413579246883 IUE
0.17265573551741698 2.640197145471569 0.026401971454715692 0.29434738036522556 IUE
0.17381443549569248 2.6341454049068704 0.026341454049068704 0.27544066630202013 IUE
0.17498091155876253 2.637204474537479 0.026372044745374794 0.28299471293132844 IUE
0.17615521589226268 2.630965532057489 0.02630965532057489 0.2512611396355118 IUE
0.17733740103204848 2.6497348562591725 0.026497348562591727 0.2782741611405063 IUE
0.1785275198665458 2.649678220679647 0.026496782206796472 0.25627314047210215 IUE
0.17972562563911698 2.647049775150368 0.026470497751503678 0.24426467012886371 IUE
0.18093177195044285 2.6535320707152255 0.026535320707152255 0.24385396059159134 IUE
0.18214601276092074 2.667430263392928 0.02667430263392928 0.24842082826000136 IUE
0.1833684023930784 2.6747695861162804 0.026747695861162803 0.24397584883559664 IUE
0.18459899553400438 2.7073755336561467 0.027073755336561468 0.3056805661399236 IUE
0.18583784723779473 2.6956803562242655 0.026956803562242657 0.2635644011441496 IUE
0.18708501292801571 2.6936233043329336 0.026936233043329337 0.22875103842467756 IUE
0.18834054840018363 2.7226800821089356 0.02722680082108936 0.26228671461679265 IUE
0.1896045098242608 2.7410572863951694 0.027410572863951696 0.280257643210282 IUE
0.19087695374716854 2.7624088613839115 0.027624088613839116 0.26190095495034943 IUE
0.19215793709531698 2.7900291949198235 0.027900291949198235 0.27014928292696805 IUE
0.1934475171771518 2.800799693420605 0.02800799693420605 0.25635605381227283 IUE
0.19474575168571812 2.826817228017588 0.02826817228017588 0.2470995868825437 IUE
0.19605269870124153 2.8562026280899255 0.028562026280899256 0.2543743891503866 IUE
0.1973684166937264 2.860960334903006 0.028609603349030063 0.20758530926728108 IUE
0.1986929645255719 2.870697961745599 0.02870697961745599 0.2343513415887214 IUE
0.20002640145420522 2.91712907873775 0.029171290787377503 0.23231998491814662 IUE
0.20136878713473264 2.9350202442839763 0.029350202442839764 0.244121240789792 IUE
0.2027201816226084 2.935948006528862 0.029359480065288622 0.20843732070278076 IUE
0.20408064537632148 3.0083952582426643 0.030083952582426642 0.25115878045381096 IUE
0.20545023926010028 3.0073249959965542 0.030073249959965544 0.24436573352695118 IUE
0.20682902454663574 3.060515342133176 0.03060515342133176 0.22473716406511687 IUE
0.20821706291982228 3.066403262686203 0.03066403262686203 0.2146033484492044 IUE
0.20961441647751772 3.12404930151708 0.0312404930151708 0.25024049911947194 IUE
0.21102114773432107 3.1567007866044943 0.031567007866044945 0.22368430479673868 IUE
0.21243731962436962 3.1378068283174954 0.03137806828317495 0.26265585779917383 IUE
0.21386299550415427 3.2141599011253636 0.03214159901125364 0.26620539238074825 IUE
0.215298239155354 3.2065410098011093 0.032065410098011095 0.25574244793230255 IUE
0.21674311478768937 3.2197718896568897 0.032197718896568896 0.26357004241114057 IUE
0.21819768704179512 3.209642245458742 0.03209642245458742 0.2559797559975324 IUE
0.21966202099211202 3.197525815450542 0.03197525815450542 0.233119338310487 IUE
0.22113618214979813 3.183756497159243 0.03183756497159243 0.24420488460103995 IUE
0.22262023646565982 3.1465751128026787 0.031465751128026784 0.23171302035301508 IUE
0.22411425033310195 3.1141227342412776 0.031141227342412776 0.22413806400375827 IUE
0.22561829059109845 3.091375672779321 0.030913756727793208 0.21086352181356469 IUE
0.22713242452718235 3.0227114707171228 0.030227114707171227 0.20596585034778284 IUE
0.22865671988045638 2.9794615726149947 0.029794615726149946 0.20518879809374244 IUE
0.230191244844623 2.899356555983818 0.02899356555983818 0.19344286299282906 IUE
0.23173606807103567 2.87906668056884 0.028790666805688397 0.19176956015226443 IUE
0.23329125867176995 2.8159160176699016 0.028159160176699016 0.18784370224147148 IUE
0.2348568862227155 2.7560080880202737 0.027560080880202738 0.16930164310502419 IUE
0.23643302076668876 2.7178568796883122 0.027178568796883122 0.18340409495428292 IUE
0.23801973281656635 2.654230811618046 0.02654230811618046 0.14810622902942355 IUE
0.23961709335843998 2.616757610635497 0.02616757610635497 0.16001579322097603 IUE
0.24122517385479192 2.5829441928644075 0.025829441928644076 0.1650213644458483 IUE
0.24284404624769224 2.5246490651280475 0.025246490651280477 0.16105546467967694 IUE
0.24447378296201727 2.4966518898127874 0.024966518898127874 0.15398702031000738 IUE
0.24611445690868983 2.453127855194369 0.02453127855194369 0.1533790293256067 IUE
0.24776614148794096 2.42489100818595 0.0242489100818595 0.14881253088212384 IUE
0.2494289105925938 2.396466023658552 0.023964660236585524 0.16485852652698166 IUE
0.2511028386113694 2.37050866210499 0.0237050866210499 0.1487011483175594 IUE
0.2527880004322146 2.3476831354667396 0.023476831354667396 0.15145999127205975 IUE
0.25448447144565256 2.3317588427300233 0.023317588427300234 0.144634097905853 IUE
0.25619232754815535 2.288532367516101 0.022885323675161013 0.15676793052412288 IUE
